meantemp,humidity,wind_speed,meanpressure,meantemp_lag1,meantemp_lag2,meantemp_lag3,humidity_lag1,humidity_lag2,humidity_lag3,wind_speed_lag1,wind_speed_lag2,wind_speed_lag3,meanpressure_lag1,meanpressure_lag2,meanpressure_lag3,year,month,day_of_month,day_of_week,day_of_year
16.857142857142858,78.85714285714286,7.400000000000001,1018.8571428571428,17.428571428571427,20.5,20.0,74.85714285714286,65.625,67.28571428571429,9.257142857142856,10.875000000000002,6.614285714285714,1017.0,1016.0,1015.4285714285714,2013,2,24,6,55
16.875,72.875,4.6375,1018.25,16.857142857142858,17.428571428571427,20.5,78.85714285714286,74.85714285714286,65.625,7.400000000000001,9.257142857142856,10.875000000000002,1018.8571428571428,1017.0,1016.0,2013,2,25,0,56
17.857142857142858,70.0,17.587500000000002,1015.1428571428572,16.875,16.857142857142858,17.428571428571427,72.875,78.85714285714286,74.85714285714286,4.6375,7.400000000000001,9.257142857142856,1018.25,1018.8571428571428,1017.0,2013,2,26,1,57
20.8,57.2,6.660000000000001,1015.2,17.857142857142858,16.875,16.857142857142858,70.0,72.875,78.85714285714286,17.587500000000002,4.6375,7.400000000000001,1015.1428571428572,1018.25,1018.8571428571428,2013,2,27,2,58
19.428571428571427,52.85714285714285,12.957142857142856,1017.4285714285714,20.8,17.857142857142858,16.875,57.2,70.0,72.875,6.660000000000001,17.587500000000002,4.6375,1015.2,1015.1428571428572,1018.25,2013,2,28,3,59
17.333333333333332,49.333333333333336,24.066666666666663,1016.3333333333334,19.428571428571427,20.8,17.857142857142858,52.85714285714285,57.2,70.0,12.957142857142856,6.660000000000001,17.587500000000002,1017.4285714285714,1015.2,1015.1428571428572,2013,3,1,4,60
19.0,54.0,15.725,1016.25,17.333333333333332,19.428571428571427,20.8,49.333333333333336,52.85714285714285,57.2,24.066666666666663,12.957142857142856,6.660000000000001,1016.3333333333334,1017.4285714285714,1015.2,2013,3,2,5,61
19.33333333333333,62.833333333333336,8.633333333333333,1016.1666666666666,19.0,17.333333333333332,19.428571428571427,54.0,49.333333333333336,52.85714285714285,15.725,24.066666666666663,12.957142857142856,1016.25,1016.3333333333334,1017.4285714285714,2013,3,3,6,62
17.6,71.0,5.5600000000000005,1015.8,19.33333333333333,19.0,17.333333333333332,62.833333333333336,54.0,49.333333333333336,8.633333333333333,15.725,24.066666666666663,1016.1666666666666,1016.25,1016.3333333333334,2013,3,4,0,63
20.875,61.875,4.1625000000000005,1016.375,17.6,19.33333333333333,19.0,71.0,62.833333333333336,54.0,5.5600000000000005,8.633333333333333,15.725,1015.8,1016.1666666666666,1016.25,2013,3,5,1,64
20.857142857142858,65.28571428571429,6.871428571428573,1015.7142857142856,20.875,17.6,19.33333333333333,61.875,71.0,62.833333333333336,4.1625000000000005,5.5600000000000005,8.633333333333333,1016.375,1015.8,1016.1666666666666,2013,3,6,2,65
23.428571428571427,57.142857142857146,8.728571428571428,1015.2857142857144,20.857142857142858,20.875,17.6,65.28571428571429,61.875,71.0,6.871428571428573,4.1625000000000005,5.5600000000000005,1015.7142857142856,1016.375,1015.8,2013,3,7,3,66
24.166666666666668,44.833333333333336,7.1000000000000005,1014.8333333333334,23.428571428571427,20.857142857142858,20.875,57.142857142857146,65.28571428571429,61.875,8.728571428571428,6.871428571428573,4.1625000000000005,1015.2857142857144,1015.7142857142856,1016.375,2013,3,8,4,67
25.428571428571427,49.71428571428572,5.285714285714286,1009.2857142857144,24.166666666666668,23.428571428571427,20.857142857142858,44.833333333333336,57.142857142857146,65.28571428571429,7.1000000000000005,8.728571428571428,6.871428571428573,1014.8333333333334,1015.2857142857144,1015.7142857142856,2013,3,9,5,68
23.142857142857142,57.57142857142857,4.228571428571429,1008.0,25.428571428571427,24.166666666666668,23.428571428571427,49.71428571428572,44.833333333333336,57.142857142857146,5.285714285714286,7.1000000000000005,8.728571428571428,1009.2857142857144,1014.8333333333334,1015.2857142857144,2013,3,10,6,69
24.0,66.33333333333333,0.9333333333333332,1011.1666666666666,23.142857142857142,25.428571428571427,24.166666666666668,57.57142857142857,49.71428571428572,44.833333333333336,4.228571428571429,5.285714285714286,7.1000000000000005,1008.0,1009.2857142857144,1014.8333333333334,2013,3,11,0,70
23.5,62.5,4.933333333333334,1011.5,24.0,23.142857142857142,25.428571428571427,66.33333333333333,57.57142857142857,49.71428571428572,0.9333333333333332,4.228571428571429,5.285714285714286,1011.1666666666666,1008.0,1009.2857142857144,2013,3,12,1,71
21.5,70.5,5.55,1009.0,23.5,24.0,23.142857142857142,62.5,66.33333333333333,57.57142857142857,4.933333333333334,0.9333333333333332,4.228571428571429,1011.5,1011.1666666666666,1008.0,2013,3,13,2,72
22.33333333333333,61.16666666666666,12.033333333333331,1013.1666666666666,21.5,23.5,24.0,70.5,62.5,66.33333333333333,5.55,4.933333333333334,0.9333333333333332,1009.0,1011.5,1011.1666666666666,2013,3,14,3,73
24.166666666666668,45.833333333333336,7.716666666666668,1016.1666666666666,22.33333333333333,21.5,23.5,61.16666666666666,70.5,62.5,12.033333333333331,5.55,4.933333333333334,1013.1666666666666,1009.0,1011.5,2013,3,15,4,74
20.33333333333333,67.66666666666667,3.7,1016.1666666666666,24.166666666666668,22.33333333333333,21.5,45.833333333333336,61.16666666666666,70.5,7.716666666666668,12.033333333333331,5.55,1016.1666666666666,1013.1666666666666,1009.0,2013,3,16,5,75
22.666666666666668,58.66666666666666,8.95,1015.0,20.33333333333333,24.166666666666668,22.33333333333333,67.66666666666667,45.833333333333336,61.16666666666666,3.7,7.716666666666668,12.033333333333331,1016.1666666666666,1016.1666666666666,1013.1666666666666,2013,3,17,6,76
23.428571428571427,58.142857142857146,17.457142857142856,1009.4285714285714,22.666666666666668,20.33333333333333,24.166666666666668,58.66666666666666,67.66666666666667,45.833333333333336,8.95,3.7,7.716666666666668,1015.0,1016.1666666666666,1016.1666666666666,2013,3,18,0,77
22.5,73.66666666666667,10.483333333333333,1011.0,23.428571428571427,22.666666666666668,20.33333333333333,58.142857142857146,58.66666666666666,67.66666666666667,17.457142857142856,8.95,3.7,1009.4285714285714,1015.0,1016.1666666666666,2013,3,19,1,78
29.166666666666668,36.333333333333336,6.800000000000001,1009.5,22.5,23.428571428571427,22.666666666666668,73.66666666666667,58.142857142857146,58.66666666666666,10.483333333333333,17.457142857142856,8.95,1011.0,1009.4285714285714,1015.0,2013,3,20,2,79
23.83333333333333,58.5,10.5,1008.3333333333334,29.166666666666668,22.5,23.428571428571427,36.333333333333336,73.66666666666667,58.142857142857146,6.800000000000001,10.483333333333333,17.457142857142856,1009.5,1011.0,1009.4285714285714,2013,3,21,3,80
25.25,50.25,9.7125,1006.375,23.83333333333333,29.166666666666668,22.5,58.5,36.333333333333336,73.66666666666667,10.5,6.800000000000001,10.483333333333333,1008.3333333333334,1009.5,1011.0,2013,3,22,4,81
27.375,50.125,9.95,1007.625,25.25,23.83333333333333,29.166666666666668,50.25,58.5,36.333333333333336,9.7125,10.5,6.800000000000001,1006.375,1008.3333333333334,1009.5,2013,3,23,5,82
27.0,48.75,10.8875,1010.25,27.375,25.25,23.83333333333333,50.125,50.25,58.5,9.95,9.7125,10.5,1007.625,1006.375,1008.3333333333334,2013,3,24,6,83
23.5,45.5,15.9625,1010.625,27.0,27.375,25.25,48.75,50.125,50.25,10.8875,9.95,9.7125,1010.25,1007.625,1006.375,2013,3,25,0,84
24.142857142857142,44.57142857142857,12.957142857142856,1008.8571428571428,23.5,27.0,27.375,45.5,48.75,50.125,15.9625,10.8875,9.95,1010.625,1010.25,1007.625,2013,3,26,1,85
21.0,62.0,1.85,1009.0,24.142857142857142,23.5,27.0,44.57142857142857,45.5,48.75,12.957142857142856,15.9625,10.8875,1008.8571428571428,1010.625,1010.25,2013,3,27,2,86
22.428571428571427,62.71428571428572,7.4142857142857155,1009.5714285714286,21.0,24.142857142857142,23.5,62.0,44.57142857142857,45.5,1.85,12.957142857142856,15.9625,1009.0,1008.8571428571428,1010.625,2013,3,28,3,87
21.25,70.375,5.550000000000001,1009.75,22.428571428571427,21.0,24.142857142857142,62.71428571428572,62.0,44.57142857142857,7.4142857142857155,1.85,12.957142857142856,1009.5714285714286,1009.0,1008.8571428571428,2013,3,29,4,88
23.5,54.75,11.1125,1008.625,21.25,22.428571428571427,21.0,70.375,62.71428571428572,62.0,5.550000000000001,7.4142857142857155,1.85,1009.75,1009.5714285714286,1009.0,2013,3,30,5,89
23.2,58.0,6.660000000000001,1008.6,23.5,21.25,22.428571428571427,54.75,70.375,62.71428571428572,11.1125,5.550000000000001,7.4142857142857155,1008.625,1009.75,1009.5714285714286,2013,3,31,6,90
25.375,45.5,4.4,1008.5,23.2,23.5,21.25,58.0,54.75,70.375,6.660000000000001,11.1125,5.550000000000001,1008.6,1008.625,1009.75,2013,4,1,0,91
25.166666666666668,51.0,8.65,1009.5,25.375,23.2,23.5,45.5,58.0,54.75,4.4,6.660000000000001,11.1125,1008.5,1008.6,1008.625,2013,4,2,1,92
26.2,45.6,8.14,1009.0,25.166666666666668,25.375,23.2,51.0,45.5,58.0,8.65,4.4,6.660000000000001,1009.5,1008.5,1008.6,2013,4,3,2,93
24.6,41.8,11.12,1007.8,26.2,25.166666666666668,25.375,45.6,51.0,45.5,8.14,8.65,4.4,1009.0,1009.5,1008.5,2013,4,4,3,94
25.6,31.0,15.56,1007.0,24.6,26.2,25.166666666666668,41.8,45.6,51.0,11.12,8.14,8.65,1007.8,1009.0,1009.5,2013,4,5,4,95
25.857142857142858,29.857142857142858,11.900000000000002,1006.1428571428572,25.6,24.6,26.2,31.0,41.8,45.6,15.56,11.12,8.14,1007.0,1007.8,1009.0,2013,4,6,5,96
29.142857142857142,23.285714285714285,10.314285714285717,1005.0,25.857142857142858,25.6,24.6,29.857142857142858,31.0,41.8,11.900000000000002,15.56,11.12,1006.1428571428572,1007.0,1007.8,2013,4,7,6,97
28.714285714285715,33.857142857142854,5.3,1006.0,29.142857142857142,25.857142857142858,25.6,23.285714285714285,29.857142857142858,31.0,10.314285714285717,11.900000000000002,15.56,1005.0,1006.1428571428572,1007.0,2013,4,8,0,98
30.166666666666668,30.5,8.65,1005.3333333333334,28.714285714285715,29.142857142857142,25.857142857142858,33.857142857142854,23.285714285714285,29.857142857142858,5.3,10.314285714285717,11.900000000000002,1006.0,1005.0,1006.1428571428572,2013,4,9,1,99
30.0,28.0,6.1,1006.7142857142856,30.166666666666668,28.714285714285715,29.142857142857142,30.5,33.857142857142854,23.285714285714285,8.65,5.3,10.314285714285717,1005.3333333333334,1006.0,1005.0,2013,4,10,2,100
30.0,24.2,7.780000000000001,1006.4,30.0,30.166666666666668,28.714285714285715,28.0,30.5,33.857142857142854,6.1,8.65,5.3,1006.7142857142856,1005.3333333333334,1006.0,2013,4,11,3,101
28.857142857142858,32.57142857142857,6.342857142857143,1007.5714285714286,30.0,30.0,30.166666666666668,24.2,28.0,30.5,7.780000000000001,6.1,8.65,1006.4,1006.7142857142856,1005.3333333333334,2013,4,12,4,102
30.2,29.2,10.000000000000002,1008.4,28.857142857142858,30.0,30.0,32.57142857142857,24.2,28.0,6.342857142857143,7.780000000000001,6.1,1007.5714285714286,1006.4,1006.7142857142856,2013,4,13,5,103
28.25,39.375,6.487499999999999,1007.0,30.2,28.857142857142858,30.0,29.2,32.57142857142857,24.2,10.000000000000002,6.342857142857143,7.780000000000001,1008.4,1007.5714285714286,1006.4,2013,4,14,6,104
28.25,41.375,6.25,1003.875,28.25,30.2,28.857142857142858,39.375,29.2,32.57142857142857,6.487499999999999,10.000000000000002,6.342857142857143,1007.0,1008.4,1007.5714285714286,2013,4,15,0,105
32.125,24.625,10.425,1000.0,28.25,28.25,30.2,41.375,39.375,29.2,6.25,6.487499999999999,10.000000000000002,1003.875,1007.0,1008.4,2013,4,16,1,106
29.2,24.2,6.659999999999999,1002.2,32.125,28.25,28.25,24.625,41.375,39.375,10.425,6.25,6.487499999999999,1000.0,1003.875,1007.0,2013,4,17,2,107
30.285714285714285,30.285714285714285,4.757142857142858,1002.8571428571428,29.2,32.125,28.25,24.2,24.625,41.375,6.659999999999999,10.425,6.25,1002.2,1000.0,1003.875,2013,4,18,3,108
28.285714285714285,31.285714285714285,3.971428571428571,1002.5714285714286,30.285714285714285,29.2,32.125,30.285714285714285,24.2,24.625,4.757142857142858,6.659999999999999,10.425,1002.8571428571428,1002.2,1000.0,2013,4,19,4,109
30.625,29.0,7.6375,1003.375,28.285714285714285,30.285714285714285,29.2,31.285714285714285,30.285714285714285,24.2,3.971428571428571,4.757142857142858,6.659999999999999,1002.5714285714286,1002.8571428571428,1002.2,2013,4,20,5,110
27.666666666666668,38.66666666666666,13.883333333333333,1006.8333333333334,30.625,28.285714285714285,30.285714285714285,29.0,31.285714285714285,30.285714285714285,7.6375,3.971428571428571,4.757142857142858,1003.375,1002.5714285714286,1002.8571428571428,2013,4,21,6,111
27.375,45.375,7.650000000000001,1010.0,27.666666666666668,30.625,28.285714285714285,38.66666666666666,29.0,31.285714285714285,13.883333333333333,7.6375,3.971428571428571,1006.8333333333334,1003.375,1002.5714285714286,2013,4,22,0,112
28.625,44.125,4.625000000000001,1009.875,27.375,27.666666666666668,30.625,45.375,38.66666666666666,29.0,7.650000000000001,13.883333333333333,7.6375,1010.0,1006.8333333333334,1003.375,2013,4,23,1,113
30.285714285714285,41.71428571428572,2.1142857142857143,1008.5714285714286,28.625,27.375,27.666666666666668,44.125,45.375,38.66666666666666,4.625000000000001,7.650000000000001,13.883333333333333,1009.875,1010.0,1006.8333333333334,2013,4,24,2,114
31.142857142857142,38.285714285714285,3.7,1007.7142857142856,30.285714285714285,28.625,27.375,41.71428571428572,44.125,45.375,2.1142857142857143,4.625000000000001,7.650000000000001,1008.5714285714286,1009.875,1010.0,2013,4,25,3,115
29.875,45.875,6.7125,1008.375,31.142857142857142,30.285714285714285,28.625,38.285714285714285,41.71428571428572,44.125,3.7,2.1142857142857143,4.625000000000001,1007.7142857142856,1008.5714285714286,1009.875,2013,4,26,4,116
31.142857142857142,31.428571428571427,13.485714285714286,1007.0,29.875,31.142857142857142,30.285714285714285,45.875,38.285714285714285,41.71428571428572,6.7125,3.7,2.1142857142857143,1008.375,1007.7142857142856,1008.5714285714286,2013,4,27,5,117
30.571428571428573,28.0,12.971428571428572,1005.4285714285714,31.142857142857142,29.875,31.142857142857142,31.428571428571427,45.875,38.285714285714285,13.485714285714286,6.7125,3.7,1007.0,1008.375,1007.7142857142856,2013,4,28,6,118
32.125,26.375,7.875,1004.875,30.571428571428573,31.142857142857142,29.875,28.0,31.428571428571427,45.875,12.971428571428572,13.485714285714286,6.7125,1005.4285714285714,1007.0,1008.375,2013,4,29,0,119
31.142857142857142,32.0,7.928571428571429,1004.8571428571428,32.125,30.571428571428573,31.142857142857142,26.375,28.0,31.428571428571427,7.875,12.971428571428572,13.485714285714286,1004.875,1005.4285714285714,1007.0,2013,4,30,1,120
31.857142857142858,15.857142857142858,12.685714285714289,1002.8333333333334,31.142857142857142,32.125,30.571428571428573,32.0,26.375,28.0,7.928571428571429,7.875,12.971428571428572,1004.8571428571428,1004.875,1005.4285714285714,2013,5,1,2,121
29.83333333333333,22.166666666666668,11.433333333333335,1001.2,31.857142857142858,31.142857142857142,32.125,15.857142857142858,32.0,26.375,12.685714285714289,7.928571428571429,7.875,1002.8333333333334,1004.8571428571428,1004.875,2013,5,2,3,122
